,shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,opponent,game_date
9158,25965,Jump Shot,33.9753,59,69,-118.2108,3,4,0,Dec-11,58,9,1.0,Right Side(R),MEM,1.1431423
9159,7062,Layup Shot,34.0443,0,0,-118.2698,6,2,0,Apr-03,32,0,,Center(C),DEN,-0.48350006
9160,17898,Jump Shot,33.9593,144,85,-118.1258,8,3,0,Feb-01,17,16,0.0,Right Side(R),CHA,-0.8881797
9161,9237,Jump Shot,33.9213,-95,123,-118.3648,4,3,1,Aug-07,46,15,0.0,Left Side(L),SAS,0.3932115
9162,12347,Jump Shot,33.9283,-119,116,-118.3888,2,3,0,Nov-10,2,16,0.0,Left Side Center(LC),DAL,0.9722147
9163,12372,Layup Shot,34.0243,15,20,-118.2548,0,1,0,Aug-07,45,2,0.0,Center(C),GSW,0.3592524
9164,1097,Layup Shot,34.0443,0,0,-118.2698,6,2,0,Jul-06,42,0,,Center(C),MIN,0.14870578
9165,5806,Layup Shot,34.0443,0,0,-118.2698,2,1,0,May-04,1,0,0.0,Center(C),ORL,-0.31879827
9166,21548,Jump Shot,33.9133,-125,131,-118.3948,5,4,0,Oct-09,13,18,1.0,Left Side Center(LC),SAC,0.72601104
9167,27895,Fadeaway Jump Shot,33.9593,-67,85,-118.3368,9,3,0,Sep-08,50,10,,Left Side(L),PHX,0.55281943
9168,17213,Jump Shot,33.9533,147,91,-118.1228,10,3,0,1998-99,9,17,1.0,Right Side(R),DAL,-1.5215175
9169,18840,Jump Shot,33.7993,-149,245,-118.4188,0,4,0,May-04,42,28,0.0,Left Side Center(LC),UTA,-0.2621997
9170,18427,Layup Shot,34.0443,0,0,-118.2698,5,4,0,May-04,18,0,0.0,Center(C),DAL,-0.3052146
9171,4555,Turnaround Jump Shot,34.0573,-143,-13,-118.4128,0,1,0,Feb-01,38,14,1.0,Left Side(L),NYK,-0.89723545
9172,11273,Jump Shot,33.9023,-131,142,-118.4008,0,4,0,Nov-10,22,19,1.0,Left Side Center(LC),LAC,0.91901207
9173,7811,Jump Hook Shot,33.9763,10,68,-118.2598,9,2,0,Mar-02,33,6,0.0,Center(C),MIN,-0.68442494
9174,6557,Jump Shot,33.9963,-164,48,-118.4338,0,3,0,1997-98,44,17,0.0,Left Side(L),NJN,-1.739422
9175,14400,Jump Shot,33.8163,130,228,-118.1398,1,1,0,Oct-09,6,26,,Right Side Center(RC),DAL,0.73280287
9176,19327,Pullup Jump shot,33.9573,-16,87,-118.2858,0,4,1,Aug-07,23,8,1.0,Center(C),SAS,0.39207956
9177,17715,Jump Shot,34.0273,-71,17,-118.3408,10,3,0,Jan-00,2,7,0.0,Center(C),ATL,-1.0908026
9178,24097,Jump Shot,33.8613,125,183,-118.1448,4,2,0,Jun-05,57,22,1.0,Right Side Center(RC),LAC,-0.045427255
9179,10666,Jump Shot,33.9843,-10,60,-118.2798,5,1,0,Dec-11,15,6,0.0,Center(C),DEN,1.1386144
9180,3372,Running Jump Shot,33.9623,39,82,-118.2308,8,1,0,Jan-00,34,9,1.0,Center(C),DAL,-1.150797
9181,22305,Running Jump Shot,34.0563,-157,-12,-118.4268,7,4,0,1996-97,18,15,1.0,Left Side(L),NJN,-1.9233673
9182,4368,Layup Shot,34.0243,-8,20,-118.2778,4,3,0,Dec-11,18,2,0.0,Center(C),CLE,1.1459723
9183,15429,Turnaround Jump Shot,34.0133,116,31,-118.1538,4,1,1,Nov-10,28,12,1.0,Right Side(R),DAL,1.00108
9184,4239,Jump Shot,33.9983,42,46,-118.2278,6,3,0,1998-99,59,6,0.0,Center(C),NYK,-1.4994441
9185,9999,Driving Layup Shot,34.0443,0,0,-118.2698,1,4,0,1999-00,33,0,0.0,Center(C),NJN,-1.3121029
9186,28330,Jump Shot,34.0413,-162,3,-118.4318,4,2,0,1999-00,34,16,1.0,Left Side(L),SAC,-1.2934253
9187,6832,Jump Shot,34.0013,57,43,-118.2128,9,3,0,Jul-06,19,7,0.0,Center(C),MEM,0.15096973
9188,7518,Jump Shot,33.8603,106,184,-118.1638,6,2,0,Nov-10,45,21,1.0,Right Side Center(RC),MEM,0.9535372
9189,21249,Jump Shot,33.8553,1,189,-118.2688,4,4,0,Jul-06,25,18,,Center(C),NJN,0.0853154
9190,11468,Fadeaway Jump Shot,33.9863,-149,58,-118.4188,2,3,0,Oct-09,46,15,1.0,Left Side(L),CHI,0.71638924
9191,20490,Jump Shot,33.8113,-109,233,-118.3788,5,3,0,2014-15,45,25,0.0,Left Side Center(LC),MEM,1.7306353
9192,27740,Turnaround Jump Shot,33.9393,-159,105,-118.4288,2,2,0,May-04,43,19,0.0,Left Side(L),PHX,-0.33181593
9193,20481,Jump Shot,34.0503,240,-6,-118.0298,2,2,0,2015-16,31,24,,Right Side(R),DEN,2.013628
9194,10614,Jump Shot,33.7893,102,255,-118.1678,2,4,1,Oct-09,33,27,0.0,Right Side Center(RC),OKC,0.78770345
9195,10480,Jump Shot,33.9323,-213,112,-118.4828,11,3,0,Oct-09,21,24,0.0,Left Side Center(LC),POR,0.7299729
9196,23398,Jump Shot,33.9203,-144,124,-118.4138,2,2,0,2012-13,44,19,0.0,Left Side Center(LC),SAS,1.3185979
9197,20742,Jump Shot,33.7833,51,261,-118.2188,0,4,0,1997-98,20,26,,Center(C),POR,-1.7320641
9198,8763,Jump Shot,33.8173,49,227,-118.2208,1,4,1,1996-97,8,23,1.0,Center(C),POR,-1.893936
9199,5762,Jump Shot,34.0133,228,31,-118.0418,11,3,0,Sep-08,19,23,0.0,Right Side(R),CLE,0.52961403
9200,12442,Jump Shot,33.8933,-212,151,-118.4818,8,2,1,Dec-11,22,26,1.0,Left Side Center(LC),DEN,1.2127585
9201,27180,Jump Shot,33.8603,90,184,-118.1798,9,4,0,Jun-05,25,20,0.0,Right Side Center(RC),UTA,-0.11843939
9202,11641,Jump Shot,33.8833,-125,161,-118.3948,11,2,0,Apr-03,24,20,1.0,Left Side Center(LC),MIA,-0.5406646
9203,549,Turnaround Jump Shot,33.9173,-32,127,-118.3018,9,3,0,Nov-10,29,13,1.0,Center(C),LAC,0.97957253
9204,24309,Jump Shot,34.0383,-149,6,-118.4188,0,1,0,2014-15,50,14,,Left Side(L),SAC,1.7532748
9205,25630,Jump Shot,34.0073,2,37,-118.2678,6,2,1,Sep-08,36,3,,Center(C),ORL,0.60658807
9206,23014,Layup Shot,34.0443,0,0,-118.2698,3,4,0,Mar-02,34,0,0.0,Center(C),SAC,-0.7042344
9207,19822,Jump Shot,33.8273,-138,217,-118.4078,10,2,1,Jan-00,23,25,1.0,Left Side Center(LC),SAS,-1.0517495
9208,30040,Jump Shot,33.7313,47,313,-118.2228,5,3,0,2012-13,46,31,,Center(C),SAS,1.350859
9209,11953,Floating Jump shot,34.0083,36,36,-118.2338,8,1,1,Oct-09,12,5,1.0,Center(C),UTA,0.7978912
9210,17554,Jump Shot,33.9283,24,116,-118.2458,10,4,0,Jan-00,39,11,0.0,Center(C),SAS,-1.1649467
9211,28718,Jump Shot,33.9103,115,134,-118.1548,2,1,0,1998-99,9,17,0.0,Right Side Center(RC),DEN,-1.4949162
9212,9320,Jump Shot,33.9813,-26,63,-118.2958,0,3,1,Mar-02,1,6,0.0,Center(C),MIN,-0.6595216
9213,3945,Jump Shot,33.8943,91,150,-118.1788,8,4,1,Feb-01,48,17,0.0,Right Side Center(RC),SAS,-0.8525226
9214,949,Layup Shot,34.0443,0,0,-118.2698,9,4,0,May-04,12,0,0.0,Center(C),PHI,-0.2593698
9215,4309,Jump Shot,33.8143,-132,230,-118.4018,2,2,1,Feb-01,23,26,0.0,Left Side Center(LC),POR,-0.86554027
9216,29233,Jump Shot,33.9243,121,120,-118.1488,4,4,0,Jan-00,55,17,1.0,Right Side Center(RC),VAN,-1.1672106
9217,11694,Reverse Layup Shot,34.0473,8,-3,-118.2618,4,1,0,Jun-05,50,0,1.0,Center(C),WAS,-0.10428975
9218,17855,Jump Shot,33.9933,156,51,-118.1138,10,4,0,Mar-02,51,16,0.0,Right Side(R),DET,-0.68159497
9219,26344,Jump Shot,34.0553,153,-11,-118.1168,3,2,0,Mar-02,56,15,0.0,Right Side(R),CHI,-0.682161
9220,24524,Jump Shot,34.0613,173,-17,-118.0968,1,1,1,Oct-09,44,17,,Right Side(R),BOS,0.8165687
9221,28224,Jump Shot,33.9163,-8,128,-118.2778,5,1,0,Mar-02,50,12,,Center(C),UTA,-0.7036684
9222,5870,Jump Shot,34.0493,239,-5,-118.0308,3,3,0,1997-98,21,23,1.0,Right Side(R),SEA,-1.7105566
9223,27940,Jump Shot,34.0213,-46,23,-118.3158,0,6,0,Nov-10,36,5,,Center(C),PHX,0.9778746
9224,30053,Jump Shot,34.0323,187,12,-118.0828,4,4,0,Mar-02,47,18,0.0,Right Side(R),SAC,-0.6770671
9225,15819,Driving Layup Shot,34.0383,7,6,-118.2628,4,1,0,Nov-10,28,0,1.0,Center(C),GSW,0.93882155
9226,27158,Jump Shot,33.9063,-130,138,-118.3998,3,4,0,2014-15,15,18,,Left Side Center(LC),MIA,1.7662925
9227,5009,Driving Layup Shot,34.0443,0,0,-118.2698,5,2,0,Jul-06,39,0,,Center(C),LAC,0.16285542
9228,449,Jump Shot,33.8083,108,236,-118.1618,6,1,1,Sep-08,6,25,0.0,Right Side Center(RC),DEN,0.6009282
9229,25529,Driving Layup Shot,34.0443,0,0,-118.2698,7,2,1,Feb-01,22,0,0.0,Center(C),NJN,-0.83610904
9230,13981,Driving Layup Shot,34.0443,0,0,-118.2698,1,1,0,Jul-06,12,0,1.0,Center(C),LAC,0.16285542
9231,11210,Jump Shot,34.0133,182,31,-118.0878,10,1,0,Jun-05,48,18,0.0,Right Side(R),BOS,-0.069198646
9232,18594,Fadeaway Jump Shot,33.8893,61,155,-118.2088,5,4,0,Aug-07,34,16,1.0,Right Side Center(RC),IND,0.31510553
9233,22516,Turnaround Jump Shot,33.9663,113,78,-118.1568,2,4,0,Feb-01,56,13,0.0,Right Side(R),SAS,-0.914215
9234,17985,Jump Shot,33.9973,-160,47,-118.4298,9,4,1,Jan-00,38,16,0.0,Left Side(L),SAS,-1.0517495
9235,15603,Fadeaway Jump Shot,33.8693,100,175,-118.1698,1,1,0,2012-13,46,20,1.0,Right Side Center(RC),LAC,1.3480291
9236,28801,Jump Shot,34.0063,-156,38,-118.4258,2,2,0,1999-00,23,16,0.0,Left Side(L),SAC,-1.3551178
9237,9365,Turnaround Jump Shot,34.0523,161,-8,-118.1088,8,3,0,Aug-07,52,16,1.0,Right Side(R),LAC,0.30321983
9238,14505,Jump Shot,33.7913,-54,253,-118.3238,4,4,0,Jan-00,6,25,0.0,Center(C),TOR,-1.0975944
9239,7536,Jump Shot,34.0423,-237,2,-118.5068,2,1,0,2015-16,30,23,0.0,Left Side(L),HOU,2.0226839
9240,19678,Layup Shot,34.0443,0,0,-118.2698,10,3,0,Sep-08,4,0,0.0,Center(C),SAC,0.50640863
9241,26511,Jump Shot,33.9903,38,54,-118.2318,7,2,0,Aug-07,41,6,0.0,Center(C),HOU,0.35472453
9242,16894,Jump Shot,33.8333,92,211,-118.1778,4,2,0,Oct-09,21,23,1.0,Right Side Center(RC),SAC,0.7226151
9243,7366,Running Jump Shot,33.9863,100,58,-118.1698,9,3,0,Aug-07,47,11,1.0,Right Side(R),PHX,0.34057486
9244,20899,Tip Shot,34.0443,0,0,-118.2698,7,1,0,Mar-02,35,0,0.0,Center(C),LAC,-0.7557391
9245,1128,Jump Shot,33.7243,2,320,-118.2678,8,3,0,Dec-11,29,32,0.0,Center(C),HOU,1.1838933
9246,26218,Jump Shot,34.0133,34,31,-118.2358,9,4,0,Mar-02,39,4,0.0,Center(C),BOS,-0.7523432
9247,4408,Running Layup Shot,34.0023,7,42,-118.2628,4,1,0,Dec-11,48,4,,Center(C),IND,1.1510662
9248,1800,Jump Shot,34.0343,-62,10,-118.3318,6,3,1,Aug-07,42,6,0.0,Center(C),UTA,0.3824578
9249,17288,Jump Shot,33.8913,-195,153,-118.4648,3,1,0,Jun-05,46,24,1.0,Left Side Center(LC),PHX,-0.046559226
9250,10090,Jump Shot,33.9733,34,71,-118.2358,5,2,0,Jun-05,31,7,0.0,Center(C),NOP,-0.0397674
9251,22095,Reverse Layup Shot,34.0443,0,0,-118.2698,7,1,0,Sep-08,54,0,0.0,Center(C),NJN,0.49848485
9252,2388,Jump Shot,33.9473,167,97,-118.1028,6,3,0,Jan-00,7,19,,Right Side(R),PHX,-1.1366473
9253,3035,Fadeaway Jump Shot,34.0403,120,4,-118.1498,9,3,0,2015-16,58,12,1.0,Right Side(R),TOR,1.9423139
9254,14014,Jump Shot,34.0143,-164,30,-118.4338,11,1,0,Jun-05,6,16,0.0,Left Side(L),WAS,-0.10428975
9255,17382,Turnaround Jump Shot,33.9623,-60,82,-118.3298,5,3,1,Oct-09,20,10,0.0,Left Side(L),UTA,0.79562724
9256,13989,Driving Layup Shot,34.0443,0,0,-118.2698,1,1,0,Oct-09,53,0,1.0,Center(C),MIA,0.76110214
9257,5649,Jump Shot,34.0523,127,-8,-118.1428,5,3,0,Jan-00,13,12,1.0,Right Side(R),MIN,-1.0772189
9258,14323,Jump Shot,34.0463,-228,-2,-118.4978,0,2,0,Sep-08,4,22,0.0,Left Side(L),CHI,0.5641391
9259,28690,Jump Shot,33.9343,-113,110,-118.3828,10,1,0,Feb-01,2,15,1.0,Left Side(L),MIN,-0.94534427
9260,24093,Driving Layup Shot,34.0443,0,0,-118.2698,10,4,0,Feb-01,5,0,1.0,Center(C),CHI,-0.9074232
9261,13208,Jump Shot,33.8853,190,159,-118.0798,0,3,0,Oct-09,37,24,1.0,Right Side Center(RC),PHX,0.71129537
9262,26899,Jump Shot,33.9733,-133,71,-118.4028,5,1,0,1996-97,47,15,1.0,Left Side(L),MIL,-1.9137455
9263,27984,Jump Shot,34.0383,-133,6,-118.4028,8,4,0,Dec-11,23,13,0.0,Left Side(L),OKC,1.1889871
9264,6067,Jump Shot,33.7973,97,247,-118.1728,3,4,0,Sep-08,46,26,0.0,Right Side Center(RC),PHI,0.5618752
9265,3513,Turnaround Fadeaway shot,33.9523,48,92,-118.2218,5,3,0,2015-16,21,10,1.0,Center(C),MEM,2.0119302
9266,7001,Jump Shot,34.0373,95,7,-118.1748,1,5,0,Dec-11,30,9,0.0,Right Side(R),BOS,1.1612539
9267,11634,Jump Shot,33.8203,18,224,-118.2518,4,3,0,2014-15,41,22,0.0,Center(C),TOR,1.741389
9268,22238,Jump Shot,33.9783,147,66,-118.1228,3,3,0,1999-00,44,16,0.0,Right Side(R),DET,-1.3528538
9269,28676,Jump Shot,33.8663,84,178,-118.1858,6,4,0,Mar-02,12,19,0.0,Right Side Center(RC),WAS,-0.7517772
9270,28450,Jump Shot,33.9513,134,93,-118.1358,0,2,0,Jan-00,19,16,0.0,Right Side(R),SAC,-1.1604187
9271,7557,Jump Shot,34.0573,-161,-13,-118.4308,3,2,0,Mar-02,3,16,0.0,Left Side(L),HOU,-0.7121582
9272,25135,Jump Shot,33.9993,106,45,-118.1638,4,1,1,Sep-08,13,11,1.0,Right Side(R),HOU,0.59130645
9273,7817,Jump Shot,33.7943,-8,250,-118.2778,9,1,0,Aug-07,11,25,0.0,Center(C),NYK,0.32812318
9274,22773,Jump Shot,33.8383,-154,206,-118.4238,10,4,0,May-04,20,25,1.0,Left Side Center(LC),PHI,-0.2593698
9275,8132,Turnaround Jump Shot,33.8583,-32,186,-118.3018,9,4,0,Oct-09,57,18,1.0,Center(C),PHI,0.7418586
9276,26890,Jump Shot,33.8523,162,192,-118.1078,0,3,0,Dec-11,1,25,0.0,Right Side Center(RC),NOH,1.1901191
9277,5759,Jump Shot,33.6863,151,358,-118.1188,0,2,0,Mar-02,0,38,0.0,Right Side Center(RC),BOS,-0.7523432
9278,4289,Layup Shot,34.0443,0,0,-118.2698,5,3,0,Aug-07,23,0,1.0,Center(C),CHI,0.28737223
9279,6696,Jump Shot,34.0443,-229,0,-118.4988,5,4,0,2012-13,36,22,1.0,Left Side(L),CHA,1.3384074
9280,18718,Jump Shot,33.8813,-130,163,-118.3998,5,4,0,Jun-05,32,20,0.0,Left Side Center(LC),MIL,-0.054483026
9281,25825,Jump Shot,33.8093,-63,235,-118.3328,0,1,1,1997-98,0,24,0.0,Center(C),UTA,-1.6782955
9282,27910,Jump Shot,33.9453,29,99,-118.2408,3,1,1,Sep-08,52,10,0.0,Center(C),UTA,0.58055276
9283,23262,Jump Shot,33.9323,134,112,-118.1358,1,1,0,Jan-00,33,17,0.0,Right Side Center(RC),NYK,-1.0834447
9284,21192,Layup Shot,34.0443,0,0,-118.2698,10,4,0,Jun-05,30,0,1.0,Center(C),PHX,-0.041465357
9285,7803,Jump Shot,33.9363,-141,108,-118.4108,7,2,0,Sep-08,19,17,1.0,Left Side Center(LC),DAL,0.5607433
9286,20499,Driving Reverse Layup Shot,34.0443,0,0,-118.2698,8,3,0,Sep-08,33,0,1.0,Center(C),POR,0.48263723
9287,26538,Driving Layup Shot,34.0373,-13,7,-118.2828,6,2,0,2012-13,34,1,1.0,Center(C),SAC,1.3961378
9288,3261,Jump Shot,33.9163,136,128,-118.1338,10,3,0,Jun-05,30,18,1.0,Right Side Center(RC),DEN,-0.047125213
9289,25399,Jump Shot,33.8453,-141,199,-118.4108,10,1,0,Aug-07,9,24,0.0,Left Side Center(LC),WAS,0.33095312
9290,16146,Turnaround Fadeaway shot,33.9373,-54,107,-118.3238,11,1,0,Sep-08,21,11,1.0,Center(C),LAC,0.48716512
9291,29863,Jump Shot,34.0363,123,8,-118.1468,9,2,1,Apr-03,6,12,0.0,Right Side(R),MIN,-0.4314294
9292,21929,Jump Shot,33.8373,1,207,-118.2688,3,5,0,Aug-07,22,20,1.0,Center(C),WAS,0.3626483
9293,8274,Jump Shot,33.9223,141,122,-118.1288,9,2,0,Jul-06,40,18,0.0,Right Side Center(RC),HOU,0.09606913
9294,26357,Jump Shot,33.7913,7,253,-118.2628,5,4,0,Feb-01,14,25,0.0,Center(C),DAL,-0.9430803
9295,18876,Jump Shot,33.9443,135,100,-118.1348,4,4,0,Jun-05,4,16,0.0,Right Side Center(RC),LAC,-0.1257972
9296,26610,Jump Shot,33.6713,146,373,-118.1238,0,1,0,Nov-10,0,40,0.0,Right Side Center(RC),DET,0.9342937
9297,23328,Driving Dunk Shot,34.0253,18,19,-118.2518,3,1,0,Nov-10,36,2,1.0,Center(C),UTA,0.9461794
9298,27970,Jump Shot,33.9913,-51,53,-118.3208,0,1,0,1997-98,34,7,0.0,Center(C),BOS,-1.7569675
9299,2841,Jump Shot,33.9253,-21,119,-118.2908,6,2,0,1999-00,10,12,0.0,Center(C),HOU,-1.3251206
9300,30521,Jump Shot,33.8573,-49,187,-118.3188,1,2,0,Apr-03,31,19,0.0,Center(C),SAS,-0.5310428
9301,2616,Jump Shot,33.9693,-166,75,-118.4358,10,3,0,2014-15,35,18,0.0,Left Side(L),MEM,1.7600666
9302,16595,Fadeaway Jump Shot,34.0163,106,28,-118.1638,10,4,0,Sep-08,47,10,0.0,Right Side(R),HOU,0.5262181
9303,23267,Turnaround Fadeaway shot,34.0413,-133,3,-118.4028,1,2,0,2012-13,46,13,,Left Side(L),POR,1.3440672
9304,8370,Jump Shot,33.8693,110,175,-118.1598,1,4,1,Oct-09,59,20,1.0,Right Side Center(RC),PHX,0.8097769
9305,10610,Jump Shot,33.9103,-149,134,-118.4188,8,3,0,1998-99,32,20,1.0,Left Side Center(LC),GSW,-1.4960482
9306,8422,Jump Shot,33.8413,4,203,-118.2658,2,2,1,Sep-08,1,20,0.0,Center(C),HOU,0.59243846
9307,3561,Alley Oop Dunk Shot,34.0443,0,0,-118.2698,2,1,0,Jun-05,44,0,1.0,Center(C),NYK,-0.08391427
9308,28328,Jump Shot,33.8783,189,166,-118.0808,10,1,0,May-04,45,25,,Right Side Center(RC),SAC,-0.3165343
9309,24271,Jump Shot,33.9253,-172,119,-118.4418,10,3,0,Sep-08,7,20,1.0,Left Side(L),CLE,0.5409337
9310,26108,Turnaround Jump Shot,33.9113,39,133,-118.2308,0,3,1,Jan-00,56,13,1.0,Center(C),SAS,-1.0562774
9311,4082,Jump Shot,33.9263,102,118,-118.1678,10,3,0,Jul-06,17,15,1.0,Right Side(R),MIA,0.10172898
9312,1512,Jump Shot,33.9123,207,132,-118.0628,4,1,0,2012-13,10,24,,Right Side Center(RC),DEN,1.3429352
9313,15312,Jump Shot,34.0163,-141,28,-118.4108,7,4,1,Apr-03,4,14,0.0,Left Side(L),HOU,-0.4540688
9314,30584,Running Jump Shot,33.9753,118,69,-118.1518,7,4,0,Oct-09,43,13,1.0,Right Side(R),UTA,0.7129933
9315,5859,Alley Oop Layup shot,34.0443,0,0,-118.2698,11,3,0,Jul-06,43,0,1.0,Center(C),BOS,0.13568811
9316,5282,Layup Shot,34.0443,0,0,-118.2698,7,2,0,Jun-05,51,0,,Center(C),ATL,-0.13145706
9317,15759,Jump Shot,33.8793,98,165,-118.1718,1,3,0,Feb-01,18,19,0.0,Right Side Center(RC),MEM,-0.9577959
9318,12135,Reverse Slam Dunk Shot,34.0243,-11,20,-118.2808,7,4,0,2012-13,4,2,1.0,Center(C),WAS,1.39161
9319,21250,Jump Shot,33.8173,143,227,-118.1268,1,2,0,Jun-05,59,26,0.0,Right Side Center(RC),BOS,-0.069198646
9320,7230,Jump Shot,33.9973,-123,47,-118.3928,1,2,0,2014-15,17,13,0.0,Left Side(L),OKC,1.7521428
9321,7216,Jump Shot,33.8663,-191,178,-118.4608,1,4,0,Aug-07,57,26,0.0,Left Side Center(LC),IND,0.31510553
9322,16708,Jump Shot,33.9533,179,91,-118.0908,9,2,0,Mar-02,0,20,0.0,Right Side(R),NYK,-0.7008385
9323,25981,Dunk Shot,34.0443,0,0,-118.2698,4,1,0,Mar-02,55,0,1.0,Center(C),GSW,-0.7478153
9324,15377,Turnaround Fadeaway shot,34.0063,131,38,-118.1388,7,4,0,Aug-07,33,13,0.0,Right Side(R),MEM,0.3162375
9325,29189,Driving Layup Shot,34.0443,0,0,-118.2698,1,3,0,1997-98,43,0,0.0,Center(C),POR,-1.73546
9326,13699,Jump Shot,34.0003,111,44,-118.1588,11,4,0,1997-98,0,11,,Right Side(R),SAC,-1.7875307
9327,19136,Jump Shot,33.8433,89,201,-118.1808,10,2,1,Apr-03,56,21,0.0,Right Side Center(RC),MIN,-0.4348253
9328,28134,Jump Shot,34.0313,138,13,-118.1318,0,3,0,Jan-00,17,13,0.0,Right Side(R),DAL,-1.150797
9329,474,Jump Shot,33.8313,70,213,-118.1998,11,3,1,Nov-10,2,22,0.0,Right Side Center(RC),NOH,0.998816
9330,28250,Jump Shot,33.9863,242,58,-118.0278,2,2,0,Dec-11,48,24,0.0,Right Side(R),CLE,1.1459723
9331,29313,Running Bank shot,33.9623,40,82,-118.2298,4,1,0,Nov-10,40,9,0.0,Center(C),MIL,0.9263699
9332,7022,Jump Shot,33.8223,-143,222,-118.4128,0,4,0,1997-98,3,26,0.0,Left Side Center(LC),MIN,-1.7224424
9333,13724,Driving Layup Shot,34.0443,0,0,-118.2698,10,3,0,Jun-05,43,0,1.0,Center(C),TOR,-0.089008145
9334,1847,Turnaround Jump Shot,33.9073,39,137,-118.2308,11,3,0,Feb-01,28,14,1.0,Center(C),HOU,-0.9544
9335,22460,Jump Shot,33.8913,29,153,-118.2408,3,3,0,Apr-03,7,15,,Center(C),BOS,-0.47557625
9336,18275,Jump Shot,33.7943,23,250,-118.2468,0,3,0,1997-98,41,25,1.0,Center(C),VAN,-1.7807388
9337,18336,Fadeaway Jump Shot,33.9293,151,115,-118.1188,7,4,0,Jul-06,16,18,1.0,Right Side Center(RC),ATL,0.12550037
9338,9016,Jump Shot,34.0103,150,34,-118.1198,0,3,0,Feb-01,41,15,1.0,Right Side(R),SAC,-0.8813879
9339,8949,Jump Shot,33.9893,125,55,-118.1448,3,1,0,Jan-00,6,13,0.0,Right Side(R),MIL,-1.0896705
9340,16598,Jump Shot,33.8963,81,148,-118.1888,6,4,0,Jan-00,2,16,0.0,Right Side Center(RC),POR,-1.1451372
9341,24316,Jump Shot,33.8573,1,187,-118.2688,3,2,0,2012-13,41,18,0.0,Center(C),ATL,1.3865161
9342,28049,Pullup Jump shot,33.9343,-105,110,-118.3748,11,3,0,Sep-08,34,15,,Left Side(L),GSW,0.5630072
9343,22544,Jump Bank Shot,33.9113,-120,133,-118.3898,7,2,0,Jun-05,14,17,,Left Side Center(LC),NJN,-0.12070333
9344,11611,Driving Layup Shot,34.0453,-11,-1,-118.2808,4,2,0,2012-13,0,1,1.0,Center(C),HOU,1.350293
9345,5826,Jump Shot,33.5333,7,511,-118.2628,0,2,0,Nov-10,0,51,0.0,Back Court(BC),DEN,0.90373045
9346,1898,Jump Shot,33.9623,-84,82,-118.3538,6,4,0,Jan-00,34,11,0.0,Left Side(L),HOU,-1.1626827
9347,1852,Floating Jump shot,33.9843,-147,60,-118.4168,4,3,0,Sep-08,12,15,0.0,Left Side(L),GSW,0.5630072
9348,7158,Jump Shot,33.8523,-35,192,-118.3048,1,2,0,Sep-08,29,19,0.0,Center(C),LAC,0.48716512
9349,15164,Driving Layup Shot,34.0443,0,0,-118.2698,2,1,1,Sep-08,8,0,1.0,Center(C),UTA,0.58055276
9350,24411,Pullup Jump shot,33.9343,-150,110,-118.4198,8,3,0,2014-15,16,18,,Left Side Center(LC),GSW,1.7249755
9351,30540,Layup Shot,34.0443,0,0,-118.2698,6,3,1,Sep-08,35,0,0.0,Center(C),DEN,0.59753233
9352,1682,Jump Shot,33.9593,97,85,-118.1728,2,4,0,2014-15,50,12,1.0,Right Side(R),BOS,1.744219
9353,1453,Turnaround Jump Shot,33.9063,90,138,-118.1798,4,2,0,Apr-03,52,16,1.0,Right Side Center(RC),DAL,-0.52594894
9354,22992,Layup Shot,34.0443,0,0,-118.2698,1,1,0,1999-00,13,0,,Center(C),GSW,-1.2956893
9355,8968,Driving Layup Shot,34.0443,0,0,-118.2698,2,4,1,1996-97,41,0,0.0,Center(C),POR,-1.893936
9356,10302,Jump Shot,33.9743,-23,70,-118.2928,0,3,1,Jan-00,41,7,0.0,Center(C),SAC,-1.0596733
9357,22683,Jump Shot,33.9523,36,92,-118.2338,1,1,0,Jul-06,49,9,0.0,Center(C),GSW,0.11757658
9358,19049,Jump Shot,33.9163,5,128,-118.2648,6,3,0,Jul-06,48,12,,Center(C),NJN,0.100031026
9359,11729,Jump Shot,33.8953,-128,149,-118.3978,4,1,0,Nov-10,18,19,1.0,Left Side Center(LC),MIN,0.9659889
9360,16583,Jump Shot,33.8353,-158,209,-118.4278,1,1,0,Mar-02,26,26,0.0,Left Side Center(LC),SAC,-0.6770671
9361,27163,Jump Shot,33.8143,-63,230,-118.3328,6,1,0,Feb-01,29,23,,Center(C),GSW,-0.9368545
9362,17478,Dunk Shot,34.0443,0,0,-118.2698,4,1,0,Sep-08,1,0,1.0,Center(C),MIN,0.54885757
9363,23876,Layup Shot,34.0443,0,0,-118.2698,1,1,0,May-04,51,0,,Center(C),NOP,-0.31313843
9364,11149,Turnaround Bank shot,34.0113,-48,33,-118.3178,2,3,0,Nov-10,42,5,1.0,Center(C),CHA,0.96768683
9365,18410,Driving Reverse Layup Shot,34.0463,18,-2,-118.2518,3,2,0,2012-13,13,1,1.0,Center(C),MEM,1.3587829
9366,24995,Jump Shot,33.8943,-207,150,-118.4768,1,2,0,Jul-06,50,25,,Left Side Center(LC),DEN,0.14700782
9367,16737,Jump Shot,33.9103,70,134,-118.1998,7,3,0,Sep-08,32,15,0.0,Center(C),LAC,0.5726289
